,CVE_ENT,CVE_MUN,POB_SENIOR,POB_SENIOR_PER
1242,20,109,184.0,0.14935064935064934
1243,20,110,197.0,0.11810551558752998
1244,20,111,583.0,0.11963882618510158
1245,20,527,300.0,0.12048192771084337
1246,20,116,622.0,0.15056886952311788
1247,20,114,215.0,0.3189910979228487
1248,20,115,1108.0,0.10663073813877394
1249,20,413,4019.0,0.07901773426133459
1250,20,119,165.0,0.22448979591836735
1251,20,120,79.0,0.1759465478841871
1252,20,121,180.0,0.30201342281879195
1253,20,014,4324.0,0.15397763692044728
1254,20,015,838.0,0.15646004480955938
1255,20,123,423.0,0.14952279957582185
1256,20,125,1607.0,0.1377979763333905
1257,20,122,146.0,0.22358346094946402
1258,20,528,241.0,0.2665929203539823
1259,20,124,2156.0,0.109463850528026
1260,20,129,75.0,0.21067415730337077
1261,20,206,436.0,0.18009087154068568
1262,20,126,688.0,0.12750185322461083
1263,20,020,506.0,0.10439447080668454
1264,20,127,192.0,0.15335463258785942
1265,20,128,310.0,0.23099850968703428
1266,20,529,101.0,0.06852103120759837
1267,20,131,1462.0,0.12812198755586715
1268,20,130,714.0,0.13783783783783785
1269,20,152,315.0,0.12742718446601942
1270,20,153,503.0,0.10244399185336049
1271,20,132,222.0,0.1608695652173913
1272,20,135,1015.0,0.12331429959907667
1273,20,136,1761.0,0.14445082437863999
1274,20,137,498.0,0.1443478260869565
1275,20,139,281.0,0.12801822323462414
1276,20,140,141.0,0.17364532019704434
1277,20,141,891.0,0.10229621125143513
1278,20,160,263.0,0.18404478656403078
1279,20,142,257.0,0.30522565320665085
1280,20,143,1555.0,0.16435894725716096
1281,20,144,278.0,0.2586046511627907
1282,20,172,134.0,0.3284313725490196
1283,20,145,529.0,0.10143815915627996
1284,20,531,374.0,0.14318529862174578
1285,20,146,263.0,0.09382804138423118
1286,20,147,94.0,0.25
1287,20,148,233.0,0.10678276810265812
1288,20,150,1528.0,0.11027713625866051
1289,20,151,72.0,0.23076923076923078
1290,20,157,1678.0,0.09972068699114518
1291,20,248,1583.0,0.10166334853252842
1292,20,158,284.0,0.12718316166592028
1293,20,162,206.0,0.10068426197458455
1294,20,164,498.0,0.17285664699757028
1295,20,176,623.0,0.22862385321100917
1296,20,165,263.0,0.1614487415592388
1297,20,167,219.0,0.10190786412284783
1298,20,530,426.0,0.10859036451695131
1299,20,187,353.0,0.19524336283185842
1300,20,171,2730.0,0.15081206496519722
1301,20,188,1302.0,0.13549797065251326
1302,20,173,329.0,0.22580645161290322
1303,20,174,555.0,0.12160385626643296
1304,20,191,82.0,0.27702702702702703
1305,20,196,130.0,0.3194103194103194
1306,20,178,814.0,0.12163777644949193
1307,20,197,606.0,0.1843065693430657
1308,20,180,465.0,0.1983788395904437
1309,20,204,160.0,0.25236593059936907
1310,20,181,135.0,0.2980132450331126
1311,20,480,229.0,0.1695040710584752
1312,20,182,338.0,0.15497478220999542
1313,20,183,224.0,0.151864406779661
1314,20,189,306.0,0.0982028241335045
1315,20,192,306.0,0.20105124835742444
1316,20,193,448.0,0.1596009975062344
1317,20,194,312.0,0.22740524781341107
1318,20,195,351.0,0.33238636363636365
1319,20,199,164.0,0.3319838056680162
1320,20,200,632.0,0.17067242776127464
1321,20,201,214.0,0.11382978723404255
1322,20,202,456.0,0.09962857767096352
1323,20,203,347.0,0.09807801017524025
1324,20,210,959.0,0.16611813615104798
1325,20,208,1788.0,0.2575997694856649
1326,20,209,180.0,0.29654036243822074
1327,20,566,456.0,0.1450381679389313
1328,20,215,149.0,0.1695108077360637
1329,20,218,145.0,0.2665441176470588
1330,20,284,478.0,0.1521808341292582
1331,20,216,242.0,0.19500402900886382
1332,20,217,576.0,0.1732330827067669
1333,20,219,612.0,0.22938530734632684
1334,20,221,281.0,0.18808567603748327
1335,20,222,251.0,0.17601683029453016
1336,20,223,83.0,0.18863636363636363
1337,20,541,341.0,0.21887034659820281
1338,20,224,157.0,0.24416796267496113
1339,20,225,769.0,0.130272742673217
1340,20,016,813.0,0.08501516260587681
1341,20,226,488.0,0.16425445977785258
1342,20,228,111.0,0.1332533013205282
1343,20,229,700.0,0.0765194578049847
1344,20,231,363.0,0.11390021964229684
1345,20,232,2474.0,0.11151679062429569
1346,20,234,1041.0,0.14533016892363534
1347,20,235,691.0,0.18046487333507444
1348,20,236,170.0,0.1239067055393586
1349,20,239,228.0,0.228
1350,20,240,334.0,0.121498726809749
1351,20,241,230.0,0.22243713733075435
1352,20,242,1532.0,0.12319073657124477
1353,20,243,301.0,0.15240506329113923
1354,20,244,523.0,0.1329435688866294
1355,20,249,436.0,0.11380840511615765
1356,20,525,2106.0,0.16870944484498918
1357,20,526,1680.0,0.10067114093959731
1358,20,245,241.0,0.18202416918429004
1359,20,269,736.0,0.17064688152098306
1360,20,247,242.0,0.14947498455836936
1361,20,250,195.0,0.15738498789346247
1362,20,255,309.0,0.15629742033383914
1363,20,252,328.0,0.13758389261744966
1364,20,257,225.0,0.21387832699619772
1365,20,258,201.0,0.28796561604584525
1366,20,259,413.0,0.19281045751633988
1367,20,260,348.0,0.15883158375171155
1368,20,268,160.0,0.1392515230635335
1369,20,276,171.0,0.24746743849493488
1370,20,281,103.0,0.3377049180327869
1371,20,274,233.0,0.17545180722891565
1372,20,532,717.0,0.176340383669454
1373,20,280,432.0,0.21481849825957236
1374,20,533,359.0,0.13169479090242112
1375,20,368,315.0,0.15239477503628446
1376,20,282,122.0,0.18683001531393567
1377,20,052,1105.0,0.1842895263509006
1378,20,283,230.0,0.22030651340996169
1379,20,535,351.0,0.10876975519057949
1380,20,286,646.0,0.20838709677419354
1381,20,285,428.0,0.11668484187568157
1382,20,288,76.0,0.12991452991452992
1383,20,289,241.0,0.1985172981878089
1384,20,290,182.0,0.174496644295302
1385,20,292,183.0,0.12119205298013246
1386,20,380,379.0,0.16904549509366637
1387,20,294,1120.0,0.15920398009950248
1388,20,043,13073.0,0.11510962402042793
1389,20,295,1540.0,0.1536926147704591
1390,20,538,111.0,0.15568022440392706
1391,20,296,264.0,0.2764397905759162
1392,20,297,277.0,0.10069065794256633
1393,20,304,184.0,0.2569832402234637
1394,20,299,170.0,0.1511111111111111
1395,20,300,838.0,0.12635705669481304
1396,20,308,368.0,0.11127910492893861
1397,20,301,331.0,0.20765370138017566
1398,20,311,145.0,0.3002070393374741
1399,20,302,469.0,0.10287343715727133
1400,20,303,249.0,0.2303422756706753
1401,20,305,810.0,0.18693745672744058
1402,20,321,154.0,0.20505992010652463
1403,20,332,134.0,0.35924932975871315
1404,20,307,1563.0,0.1605546995377504
1405,20,312,1450.0,0.12855749623193546
1406,20,313,209.0,0.2863013698630137
1407,20,314,246.0,0.14017094017094017
1408,20,079,12035.0,0.14253061417845045
1409,20,331,269.0,0.2739307535641548
1410,20,315,340.0,0.17904160084254872
1411,20,316,131.0,0.17750677506775067
1412,20,207,2272.0,0.11937788986969315
1413,20,317,230.0,0.18297533810660302
1414,20,356,406.0,0.18632400183570444
1415,20,319,187.0,0.19238683127572018
1416,20,320,169.0,0.23937677053824363
1417,20,322,165.0,0.2099236641221374
1418,20,323,304.0,0.1264559068219634
1419,20,325,1358.0,0.11383067896060352
1420,20,326,606.0,0.11995249406175772
1421,20,328,127.0,0.08813324080499653
1422,20,335,112.0,0.12918108419838523
1423,20,336,358.0,0.21096051856216852
1424,20,339,665.0,0.1527682058350563
1425,20,340,571.0,0.3268460217515741
1426,20,341,48.0,0.1991701244813278
1427,20,342,369.0,0.08989037758830694
1428,20,343,416.0,0.208104052026013
1429,20,345,660.0,0.15759312320916904
1430,20,346,313.0,0.20298313878080415
1431,20,347,480.0,0.1142313184198001
1432,20,539,765.0,0.12051039697542533
1433,20,211,329.0,0.09645265318088538
1434,20,212,339.0,0.10875842155919153
1435,20,213,432.0,0.10278372591006424
1436,20,348,1412.0,0.17236328125
1437,20,349,382.0,0.1745089081772499
1438,20,540,1045.0,0.12551044919529186
1439,20,350,2036.0,0.12063040644626141
1440,20,352,339.0,0.06862348178137652
1441,20,353,325.0,0.13507896924355778
1442,20,354,102.0,0.2138364779874214
1443,20,355,152.0,0.22320117474302498
1444,20,358,484.0,0.24719101123595505
1445,20,360,691.0,0.17357447877417734
1446,20,361,163.0,0.19757575757575757
1447,20,362,369.0,0.2468227424749164
1448,20,363,446.0,0.16672897196261682
1449,20,369,362.0,0.16507067943456452
1450,20,370,138.0,0.2084592145015106
1451,20,381,475.0,0.16156462585034015
1452,20,372,388.0,0.2948328267477204
1453,20,373,102.0,0.2531017369727047
1454,20,374,189.0,0.1148936170212766
1455,20,293,1601.0,0.09353820986211732
1456,20,375,1179.0,0.08931818181818182
1457,20,376,92.0,0.25205479452054796
1458,20,382,238.0,0.20135363790186125
1459,20,383,112.0,0.18823529411764706
1460,20,384,658.0,0.13725490196078433
1461,20,386,1717.0,0.08999423449866345
1462,20,387,569.0,0.19681771013490143
1463,20,179,300.0,0.2073255010366275
1464,20,388,269.0,0.09576361694553222
1465,20,390,6024.0,0.11961399467852746
1466,20,408,100.0,0.20040080160320642
1467,20,391,347.0,0.10281481481481482
1468,20,418,1933.0,0.16472092032381763
1469,20,392,1139.0,0.16934284864704133
1470,20,393,497.0,0.11909896956625929
1471,20,394,461.0,0.16487839771101573
1472,20,395,473.0,0.2903621853898097
1473,20,396,577.0,0.17704817428659098
1474,20,397,4474.0,0.11150711561947013
1475,20,398,921.0,0.18896183832581043
1476,20,399,3341.0,0.07969752629946805
1477,20,400,388.0,0.22650321074138938
1478,20,402,144.0,0.13495782567947517
1479,20,154,368.0,0.1580077286389008
1480,20,155,113.0,0.10660377358490566
1481,20,156,639.0,0.17378297525156378
1482,20,403,373.0,0.09944014929352173
1483,20,419,119.0,0.20101351351351351
1484,20,405,366.0,0.20165289256198346
1485,20,409,1383.0,0.15471529253831526
1486,20,264,364.0,0.16781927155371137
1487,20,411,144.0,0.15859030837004406
1488,20,106,54.0,0.21686746987951808
1489,20,198,5512.0,0.18495402993087712
1490,20,365,251.0,0.23701605288007555
1491,20,002,6085.0,0.13472225297230278
1492,20,006,2419.0,0.11820758405003909
1493,20,008,212.0,0.2888283378746594
1494,20,009,763.0,0.11127315152399009
1495,20,010,2505.0,0.1859136113997328
1496,20,055,678.0,0.18133190692698584
1497,20,412,367.0,0.11548143486469478
1498,20,414,1766.0,0.1472280116715298
1499,20,415,685.0,0.14042640426404265
1500,20,287,95.0,0.30944625407166126
1501,20,291,613.0,0.14229340761374187
1502,20,298,1921.0,0.1413851475675278
1503,20,385,9540.0,0.09501802752933208
1504,20,416,132.0,0.28633405639913234
1505,20,420,148.0,0.08814770696843359
1506,20,023,2780.0,0.10341492448478536
1507,20,306,434.0,0.09325311559948432
1508,20,310,1024.0,0.07036833424958769
1509,20,421,773.0,0.16481876332622603
1510,20,309,1368.0,0.13194444444444445
1511,20,324,5222.0,0.10833125881669571
1512,20,337,983.0,0.17503561253561253
1513,20,351,490.0,0.1748750892219843
1514,20,425,284.0,0.1379980563654033
1515,20,426,1042.0,0.11620385859261738
1516,20,427,2002.0,0.11983718424518137
1517,20,428,240.0,0.1079136690647482
1518,20,432,170.0,0.18826135105204872
1519,20,429,309.0,0.2038258575197889
1520,20,430,73.0,0.2302839116719243
1521,20,431,272.0,0.14863387978142076
1522,20,021,1799.0,0.12417172832689122
1523,20,175,292.0,0.2050561797752809
1524,20,270,271.0,0.20671243325705568
1525,20,433,231.0,0.08574610244988864
1526,20,436,196.0,0.21875
1527,20,442,51.0,0.204
1528,20,434,650.0,0.16311166875784192
1529,20,438,220.0,0.11963023382272975
1530,20,440,213.0,0.2623152709359606
1531,20,444,91.0,0.1891891891891892
1532,20,443,92.0,0.2119815668202765
1533,20,445,219.0,0.1288993525603296
1534,20,448,174.0,0.07047387606318348
1535,20,449,696.0,0.21129326047358835
1536,20,452,755.0,0.1707758425695544
1537,20,453,658.0,0.16794282797345583
1538,20,454,432.0,0.12148481439820022
1539,20,455,435.0,0.14979338842975207
1540,20,458,302.0,0.2610198789974071
1541,20,461,188.0,0.3567362428842505
1542,20,462,716.0,0.15565217391304348
1543,20,464,91.0,0.2668621700879765
1544,20,465,190.0,0.11613691931540342
1545,20,466,1036.0,0.07463976945244957
1546,20,468,1532.0,0.10790252148189886
1547,20,470,777.0,0.17683204369594901
1548,20,471,72.0,0.16705336426914152
1549,20,472,664.0,0.19756024992561738
1550,20,473,215.0,0.1665375677769171
1551,20,474,608.0,0.17674418604651163
1552,20,475,1476.0,0.14506142506142505
1553,20,476,85.0,0.20190023752969122
1554,20,389,193.0,0.21255506607929514
1555,20,478,513.0,0.32082551594746717
1556,20,479,63.0,0.3620689655172414
1557,20,012,1145.0,0.10254343542898084
1558,20,028,3560.0,0.15379298427509935
1559,20,039,9156.0,0.1169154546499304
1560,20,064,1309.0,0.1541087826701201
1561,20,066,1136.0,0.2126544365406215
1562,20,067,39458.0,0.14562565739698474
1563,20,068,3068.0,0.1291735084838533
1564,20,073,4576.0,0.13205586979106546
1565,20,085,2351.0,0.08975337863632893
1566,20,088,466.0,0.16174939257202361
1567,20,483,1348.0,0.12382877089840162
1568,20,486,402.0,0.16618437370814387
1569,20,093,122.0,0.23552123552123552
1570,20,113,378.0,0.1192805301356895
1571,20,498,957.0,0.126037139470565
1572,20,487,306.0,0.15564598168870802
1573,20,488,30.0,0.23076923076923078
1574,20,496,294.0,0.15530903328050713
1575,20,509,913.0,0.08020028109627547
1576,20,557,2516.0,0.1730160913216889
1577,20,560,1219.0,0.18849543837946497
1578,20,038,341.0,0.18090185676392573
1579,21,169,2986.0,0.13371546280954727
1580,21,179,3367.0,0.10641929264515314
1581,21,202,1556.0,0.11946257197696737
1582,21,203,797.0,0.11103371412649764
1583,21,193,900.0,0.13897467572575664
1584,21,192,1006.0,0.16981769074949357
1585,21,215,726.0,0.1599471249173827
1586,21,191,1676.0,0.16979029480295815
1587,21,216,474.0,0.1933115823817292
1588,21,199,3363.0,0.07831311273082923
1589,21,198,208.0,0.15853658536585366
1590,21,105,836.0,0.16466417175497342
1591,21,132,16969.0,0.10895863565732192
1592,21,200,628.0,0.18239907057798432
1593,21,148,1065.0,0.0926248043137937
1594,21,204,895.0,0.11291950542518295
1595,21,147,1166.0,0.18388266834884087
1596,21,016,1147.0,0.12714776632302405
1597,21,021,180.0,0.11904761904761904
1598,21,026,2179.0,0.14268875646650514
1599,21,027,928.0,0.2248062015503876
1600,21,152,1705.0,0.13498535349536853
1601,21,206,720.0,0.1549386701097482
1602,21,211,1924.0,0.11485195797516715
1603,21,212,2339.0,0.11290244726553073
1604,21,205,2108.0,0.0798726886935435
1605,21,009,478.0,0.21658359764386045
1606,21,076,3493.0,0.12655797101449276
1607,21,071,11414.0,0.10980701518095934
1608,21,070,1198.0,0.19603992799869088
1609,21,067,1974.0,0.10508943781942079
1610,21,023,903.0,0.09976798143851508
1611,21,012,1065.0,0.1615839781520255
1612,21,066,1332.0,0.20647961556347852
1613,21,065,1998.0,0.08804089186569138
1614,21,064,2865.0,0.1607383303411131
1615,21,063,1660.0,0.112420425301368
1616,21,059,571.0,0.2006324666198173
1617,21,058,1950.0,0.09284830016188934
1618,21,057,829.0,0.12397188574846718
1619,21,056,361.0,0.2741078208048595
1620,21,055,912.0,0.179456906729634
1621,21,051,5721.0,0.1544963543073184
1622,21,050,2184.0,0.08110516934046345
1623,21,143,3194.0,0.09157110091743119
1624,21,172,3589.0,0.13187095825984715
1625,21,054,2475.0,0.0702665871731539
1626,21,127,891.0,0.24708818635607321
1627,21,159,1051.0,0.2739833159541189
1628,21,156,31536.0,0.0963484381874175
1629,21,155,979.0,0.14333821376281114
1630,21,154,6648.0,0.08230676851840388
1631,21,153,2416.0,0.10226455026455027
1632,21,151,1000.0,0.10735373054213634
1633,21,097,315.0,0.11806596701649176
1634,21,024,266.0,0.2725409836065574
1635,21,074,7521.0,0.08283587021168799
1636,21,166,1350.0,0.15137923301188608
1637,21,167,1280.0,0.12339728140364407
1638,21,108,1798.0,0.09033813997889766
1639,21,109,2670.0,0.13169576797869192
1640,21,110,4187.0,0.08336319834348743
1641,21,111,3245.0,0.17514032815198619
1642,21,210,858.0,0.15118942731277532
1643,21,136,1212.0,0.0972634620014445
1644,21,112,1725.0,0.18449197860962566
1645,21,114,214902.0,0.12699705291573418
1646,21,115,4492.0,0.07745895985653194
1647,21,116,2159.0,0.09446510610369722
1648,21,196,353.0,0.2248407643312102
1649,21,113,1078.0,0.2329803328290469
1650,21,131,115.0,0.11794871794871795
1651,21,089,1776.0,0.14640178056219602
1652,21,049,1437.0,0.08267172937521575
1653,21,048,2507.0,0.11375289259948274
1654,21,047,3425.0,0.15784137517857966
1655,21,129,1694.0,0.12084462833499786
1656,21,130,643.0,0.1784128745837958
1657,21,183,2039.0,0.09978955611021387
1658,21,182,444.0,0.08237476808905381
1659,21,171,408.0,0.10594650740067516
1660,21,174,11365.0,0.10971877624706756
1661,21,176,1312.0,0.1357615894039735
1662,21,178,2610.0,0.16335982975527322
1663,21,180,4250.0,0.10229378775844225
1664,21,201,485.0,0.1437037037037037
1665,21,197,9145.0,0.11347420927895174
1666,21,195,2646.0,0.09962724500169434
1667,21,186,6516.0,0.1172448538937671
1668,21,181,728.0,0.09804713804713805
1669,21,185,1273.0,0.12306651198762568
1670,21,046,682.0,0.08324179177346515
1671,21,045,5653.0,0.11923644800674964
1672,21,043,6383.0,0.1280081822557356
1673,21,213,1569.0,0.1311105540235648
1674,21,124,1787.0,0.11200952739124985
1675,21,042,695.0,0.2096530920060332
1676,21,077,758.0,0.127373550663754
1677,21,041,10243.0,0.07452977771310074
1678,21,177,4698.0,0.08579724966670928
1679,21,040,967.0,0.07836304700162075
1680,21,207,6269.0,0.10829719971668941
1681,21,208,9584.0,0.10970570391822437
1682,21,184,801.0,0.12472749922142634
1683,21,194,3801.0,0.13386159535129424
1684,21,190,299.0,0.2518955349620893
1685,21,039,1234.0,0.1254447494154722
1686,21,038,743.0,0.0704799848226143
1687,21,117,1488.0,0.09327983951855567
1688,21,189,2220.0,0.09886879843235058
1689,21,188,2395.0,0.1239968936060057
1690,21,187,849.0,0.17207134171057964
1691,21,087,1866.0,0.14021641118124437
1692,21,080,530.0,0.20129130269654386
1693,21,086,1661.0,0.13784232365145227
1694,21,084,983.0,0.1414388489208633
1695,21,165,166.0,0.13651315789473684
1696,21,164,7396.0,0.08776551560460424
1697,21,163,1652.0,0.08762066405006895
1698,21,017,2263.0,0.07608768744536346
1699,21,019,18788.0,0.1325030149584253
1700,21,173,723.0,0.10867277919735457
1701,21,020,709.0,0.09203011422637591
1702,21,175,1662.0,0.11516075388026607
1703,21,161,2019.0,0.09087226573048879
1704,21,160,598.0,0.1621035510978585
1705,21,069,4094.0,0.14004720692368214
1706,21,157,2343.0,0.18489583333333334
1707,21,162,617.0,0.14849578820697953
1708,21,028,298.0,0.10804931109499638
1709,21,029,663.0,0.1739700865914458
1710,21,030,151.0,0.1955958549222798
1711,21,209,1274.0,0.1482257126236184
1712,21,031,489.0,0.17340425531914894
1713,21,118,2470.0,0.08227574031511276
1714,21,119,15372.0,0.0995286439448876
1715,21,032,306.0,0.22141823444283648
1716,21,033,689.0,0.12752174717749398
1717,21,034,3944.0,0.08420872832863609
1718,21,035,2678.0,0.12966639229167676
1719,21,037,616.0,0.2639245929734362
1720,21,090,2175.0,0.09145187739141404
1721,21,091,1427.0,0.1451973951973952
1722,21,120,537.0,0.09043448972718086
1723,21,092,800.0,0.15114301908180616
1724,21,093,1229.0,0.16065359477124183
1725,21,094,3731.0,0.10014225514668385
1726,21,095,71.0,0.10923076923076923
1727,21,096,376.0,0.11838790931989925
1728,21,098,1011.0,0.15161967606478705
1729,21,099,2241.0,0.10847572486567597
1730,21,125,1205.0,0.12459931754730638
1731,21,126,678.0,0.10277398817644384
1732,21,128,977.0,0.09355549171693958
1733,21,158,1246.0,0.1847842206732908
1734,21,073,1482.0,0.15184426229508197
1735,21,100,1296.0,0.13920515574650913
1736,21,101,593.0,0.1787760024118179
1737,21,102,1257.0,0.08930728241563055
1738,21,103,650.0,0.09783263094521373
1739,21,001,6076.0,0.08335391115866875
1740,21,106,3540.0,0.08296421289460733
1741,21,107,1942.0,0.16192779121154008
1742,21,214,1936.0,0.10545236668663871
1743,21,217,2522.0,0.12402262109663142
1744,21,072,2839.0,0.16619833743121415
1745,21,068,1124.0,0.16031949793182143
1746,21,062,753.0,0.1523366376694315
1747,21,061,1316.0,0.09100338842403706
1748,21,075,1111.0,0.0849388379204893
1749,21,078,1387.0,0.08707935710698142
1750,21,079,639.0,0.11051539259771705
1751,21,088,761.0,0.17074265200807717
1752,21,081,745.0,0.18327183271832717
1753,21,053,6909.0,0.10395101107366393
1754,21,002,1387.0,0.15125408942202836
1755,21,060,727.0,0.09107992984214483
1756,21,082,1141.0,0.12960018173557475
1757,21,003,5920.0,0.15597417994994073
1758,21,085,10961.0,0.13236483957057807
1759,21,083,3823.0,0.15099332517082034
1760,21,104,2460.0,0.07506407909190772
1761,21,121,191.0,0.15039370078740158
1762,21,122,1243.0,0.11235650366085148
1763,21,123,619.0,0.1631953598734511
1764,21,004,4625.0,0.07255698664951446
1765,21,044,1927.0,0.1124336309002859
1766,21,005,472.0,0.15374592833876222
1767,21,006,1841.0,0.12659881721908953
1768,21,008,1250.0,0.10927528630125011
1769,21,133,112.0,0.16184971098265896
1770,21,134,2445.0,0.11657289978068085
1771,21,036,1631.0,0.11015804403620154
1772,21,025,1010.0,0.12305068226120858
1773,21,022,1840.0,0.14311270125223613
1774,21,170,2154.0,0.1121875
1775,21,011,323.0,0.1713527851458886
1776,21,135,173.0,0.3288973384030418
1777,21,137,929.0,0.08878058103975535
1778,21,138,1620.0,0.13752122241086587
1779,21,139,673.0,0.17903697791965947
1780,21,140,16246.0,0.11735641068242399
1781,21,141,696.0,0.19954128440366972
1782,21,018,641.0,0.16610520860326508
1783,21,142,3163.0,0.10323443976631091
1784,21,052,266.0,0.2189300411522634
1785,21,144,1338.0,0.07969029184038118
1786,21,168,940.0,0.12495015286454872
1787,21,145,1655.0,0.1254833573432406
1788,21,146,182.0,0.24299065420560748
1789,21,149,2230.0,0.0735755056253918
1790,21,150,1030.0,0.16871416871416872
1791,21,010,5466.0,0.07310614166488337
1792,21,014,781.0,0.16230257689110558
1793,21,015,9245.0,0.07344529537004671
1794,21,007,610.0,0.19291587602783047
1795,21,013,1949.0,0.0861284192849883
1796,22,015,894.0,0.10695059217609762
1797,22,003,2159.0,0.1642824532034698
1798,22,011,15226.0,0.06572336274323601
1799,22,010,2964.0,0.15770990741726082
1800,22,009,3219.0,0.11772665764546685
1801,22,008,3573.0,0.09707128885024995
1802,22,007,4181.0,0.0926208989610332
1803,22,006,23173.0,0.10901503996387021
1804,22,018,2834.0,0.10151884224100874
1805,22,001,6767.0,0.10124025672865457
1806,22,002,3261.0,0.11916681892928924
1807,22,004,7040.0,0.10191820484980094
1808,22,005,5575.0,0.08305895323371225
1809,22,017,8455.0,0.11710364122380576
1810,22,016,29971.0,0.10064001826704813
1811,22,014,111790.0,0.1064892829620005
1812,22,013,2463.0,0.12867666266130295
1813,22,012,6677.0,0.08626169190222728
1814,23,004,25741.0,0.11016999931520921
1815,23,010,4265.0,0.10214590218901183
1816,23,007,2779.0,0.09526584621713345
1817,23,005,59313.0,0.06507164540325155
1818,23,006,3935.0,0.10047236052597983
1819,23,009,2221.0,0.0475375098991888
1820,23,001,7818.0,0.08821339110419064
1821,23,002,7946.0,0.09460650077390166
1822,23,003,1670.0,0.07361368244732434
1823,23,011,2259.0,0.08391218751160803
1824,23,008,13105.0,0.03926003594967046
1825,24,042,2193.0,0.1630725758477097
1826,24,046,2049.0,0.11254531473140723
1827,24,002,1395.0,0.1791907514450867
1828,24,003,5755.0,0.11900576935006928
1829,24,004,894.0,0.22277597807126837
1830,24,018,2132.0,0.13903743315508021
1831,24,019,1337.0,0.24518613607188702
1832,24,020,12207.0,0.11944343878120138
1833,24,044,1013.0,0.13404790260685456
1834,24,045,2459.0,0.17331547786862136
1835,24,049,4481.0,0.11672614551043267
1836,24,050,4952.0,0.09358935591170245
1837,24,052,2055.0,0.19943711180124224
1838,24,053,4844.0,0.14884464110127826
1839,24,054,7031.0,0.14135220441888985
1840,24,055,2602.0,0.09501204995253049
1841,24,034,2275.0,0.1522248243559719
1842,24,014,2923.0,0.18665389527458492
1843,24,033,1863.0,0.17273991655076495
1844,24,001,2567.0,0.1352903973858965
1845,24,051,2642.0,0.17091473670591278
1846,24,032,5200.0,0.13039117352056168
1847,24,027,2028.0,0.1985315712187959
1848,24,025,3434.0,0.1103931590960234
1849,24,056,1830.0,0.10603777958048441
1850,24,057,3930.0,0.1355359359911712
1851,24,048,719.0,0.1357115892789732
1852,24,015,3200.0,0.14669478316677362
1853,24,013,25169.0,0.14031811162339508
1854,24,043,1404.0,0.17624905849861913
1855,24,012,3026.0,0.149064039408867
1856,24,011,6427.0,0.13360079823722612
1857,24,010,4651.0,0.15339709762532983
1858,24,009,651.0,0.12891089108910891
