,CVE_ENT,CVE_MUN,POB_SENIOR,POB_SENIOR_PER
1859,24,008,3927.0,0.17789354473386185
1860,24,007,2438.0,0.12288306451612903
1861,24,041,2519.0,0.1383457820738137
1862,24,040,5395.0,0.14593702661761523
1863,24,039,2090.0,0.1536425788429023
1864,24,038,2711.0,0.1889461945915807
1865,24,058,2730.0,0.13025430602605087
1866,24,037,12714.0,0.13377947536222734
1867,24,036,4472.0,0.15323464912280702
1868,24,035,29188.0,0.08789660073718952
1869,24,006,1516.0,0.15826286668754566
1870,24,031,1494.0,0.12283153827180794
1871,24,030,1307.0,0.2734881774429797
1872,24,029,4063.0,0.22000216590859867
1873,24,028,109783.0,0.12038824091904007
1874,24,026,1386.0,0.1477296951609465
1875,24,005,3101.0,0.16929628214227221
1876,24,024,14675.0,0.14983204516912899
1877,24,023,2977.0,0.19456244689889549
1878,24,022,2749.0,0.1444105904601807
1879,24,021,6674.0,0.11414595768697942
1880,24,017,4321.0,0.17202117918706955
1881,24,047,1710.0,0.18432682979411447
1882,24,016,6321.0,0.1545514560258197
1883,25,009,8139.0,0.13567713542708543
1884,25,004,4356.0,0.17494678501144625
1885,25,005,2166.0,0.1273218904302845
1886,25,003,3702.0,0.13947705523321527
1887,25,017,12735.0,0.16187873395195118
1888,25,014,8332.0,0.15917470627567104
1889,25,013,8244.0,0.20427176767927052
1890,25,012,66475.0,0.13256793919922782
1891,25,016,3558.0,0.18241476544475776
1892,25,010,14920.0,0.15446253869328005
1893,25,008,5469.0,0.09882722853683659
1894,25,007,4594.0,0.15661007704370355
1895,25,018,17747.0,0.1190099381714301
1896,25,015,11584.0,0.14572535601066774
1897,25,006,111713.0,0.11132004025788965
1898,25,002,7894.0,0.17903068514276643
1899,25,011,42538.0,0.1470021080277845
1900,25,001,59353.0,0.1292220940105811
1901,26,023,1149.0,0.1971178589809573
1902,26,069,819.0,0.17087419152931357
1903,26,010,213.0,0.17444717444717445
1904,26,029,20719.0,0.13208341036445817
1905,26,040,353.0,0.23056825604180275
1906,26,039,623.0,0.10789747142362313
1907,26,042,23328.0,0.14190903173608618
1908,26,041,1486.0,0.10341707843273715
1909,26,038,795.0,0.15368258264063406
1910,26,035,1628.0,0.12986598596043394
1911,26,036,3915.0,0.11846046779025084
1912,26,037,297.0,0.26975476839237056
1913,26,054,74.0,0.1378026070763501
1914,26,056,775.0,0.07223413179233852
1915,26,011,343.0,0.23254237288135593
1916,26,072,1997.0,0.13985573219413125
1917,26,002,8394.0,0.0913095976242535
1918,26,070,1426.0,0.10464518969692523
1919,26,066,1987.0,0.2324520355638746
1920,26,065,319.0,0.21656483367277665
1921,26,058,2340.0,0.14441770042584706
1922,26,057,425.0,0.29149519890260633
1923,26,067,321.0,0.22463261021693492
1924,26,053,78.0,0.21138211382113822
1925,26,048,5892.0,0.09398778095040597
1926,26,050,408.0,0.2727272727272727
1927,26,047,1240.0,0.13593510195132646
1928,26,012,3398.0,0.14677551725627402
1929,26,013,299.0,0.16383561643835617
1930,26,044,101.0,0.27671232876712326
1931,26,046,106.0,0.21370967741935484
1932,26,021,415.0,0.22456709956709955
1933,26,034,245.0,0.2598091198303287
1934,26,020,661.0,0.1336433481601294
1935,26,009,216.0,0.2845849802371542
1936,26,043,21032.0,0.07943138128724762
1937,26,059,225.0,0.1226158038147139
1938,26,033,12907.0,0.16615174686542572
1939,26,045,539.0,0.2210828547990156
1940,26,018,60963.0,0.13966834981350978
1941,26,005,260.0,0.22090059473237042
1942,26,008,254.0,0.25944841675178754
1943,26,032,208.0,0.23423423423423423
1944,26,060,313.0,0.152089407191448
1945,26,063,321.0,0.27249575551782684
1946,26,007,145.0,0.23162939297124602
1947,26,031,226.0,0.1905564924114671
1948,26,064,278.0,0.20130340333091962
1949,26,062,267.0,0.23967684021543986
1950,26,052,1127.0,0.21438082556591212
1951,26,051,995.0,0.20600414078674947
1952,26,049,579.0,0.18737864077669902
1953,26,016,812.0,0.16279069767441862
1954,26,024,170.0,0.22576361221779548
1955,26,006,648.0,0.23242467718794835
1956,26,071,3183.0,0.1467361239166513
1957,26,061,314.0,0.22953216374269006
1958,26,019,4753.0,0.12047856835061216
1959,26,001,470.0,0.1833788529067499
1960,26,003,4361.0,0.17460762331838564
1961,26,004,968.0,0.10198061525495154
1962,26,025,7067.0,0.13740740020610137
1963,26,027,838.0,0.0926888618515651
1964,26,014,686.0,0.21497963020996552
1965,26,015,230.0,0.19674935842600513
1966,26,017,9730.0,0.10917618545364781
1967,26,068,299.0,0.286673058485139
1968,26,028,233.0,0.2309217046580773
1969,26,026,8983.0,0.1465200867735569
1970,26,022,163.0,0.18887601390498263
1971,26,030,104402.0,0.11150926609296746
1972,26,055,22670.0,0.11390757759231437
1973,27,011,3675.0,0.11932593025521138
1974,27,013,12455.0,0.08286759813705921
1975,27,016,6243.0,0.10632174120371947
1976,27,015,5312.0,0.11088612879657656
1977,27,014,10332.0,0.10680063261698762
1978,27,001,7516.0,0.12842594491148931
1979,27,004,78902.0,0.11542011711407285
1980,27,005,22316.0,0.10385476342279537
1981,27,006,13951.0,0.1016414463378917
1982,27,012,16725.0,0.10545330735619574
1983,27,017,7586.0,0.12174610816883326
1984,27,007,4105.0,0.1275597402193841
1985,27,008,18676.0,0.09783901301830945
1986,27,002,24819.0,0.10203964165457244
1987,27,009,4816.0,0.12757953853082202
1988,27,003,10694.0,0.09926576380057736
1989,27,010,9402.0,0.10310906399078795
1990,28,012,6041.0,0.14567156980950086
1991,28,025,4181.0,0.15935510919693563
1992,28,024,1301.0,0.20375880971025842
1993,28,040,8464.0,0.140937473982183
1994,28,020,555.0,0.27099609375
1995,28,006,1270.0,0.16839034738796074
1996,28,019,3304.0,0.22560600887674975
1997,28,018,1077.0,0.16894117647058823
1998,28,016,3772.0,0.2217258405831178
1999,28,015,2358.0,0.15041143075843594
2000,28,014,633.0,0.16644754141467263
2001,28,013,2439.0,0.16225385843533793
2002,28,029,2552.0,0.19347990902198636
2003,28,003,24475.0,0.09071870714259239
2004,28,011,1427.0,0.17217664092664092
2005,28,030,2285.0,0.16779262740490528
2006,28,028,566.0,0.14855643044619424
2007,28,008,646.0,0.15592565773594014
2008,28,010,344.0,0.20586475164572113
2009,28,001,1762.0,0.17939319894115252
2010,28,009,35538.0,0.1725706904672879
2011,28,026,636.0,0.1717062634989201
2012,28,027,42464.0,0.09990166047927578
2013,28,023,848.0,0.19813084112149532
2014,28,036,127.0,0.13714902807775378
2015,28,042,1212.0,0.22607722439843314
2016,28,017,2518.0,0.15743403776416157
2017,28,035,7470.0,0.14531660344324482
2018,28,005,942.0,0.2213345864661654
2019,28,043,3804.0,0.17112780601916416
2020,28,007,2575.0,0.15562673758007978
2021,28,022,54690.0,0.10090796875893715
2022,28,021,18962.0,0.17864410611998793
2023,28,037,3386.0,0.14303214632703926
2024,28,034,1778.0,0.2399136418836864
2025,28,033,14910.0,0.11254189185109145
2026,28,032,58098.0,0.08243575536312
2027,28,031,373.0,0.19457485654668752
2028,28,002,4616.0,0.16069625761531767
2029,28,004,1554.0,0.17559322033898306
2030,28,038,50998.0,0.17138613129364635
2031,28,039,4466.0,0.15820049592631952
2032,28,041,44810.0,0.12814280158312552
2033,29,030,1571.0,0.10151857835218094
2034,29,041,3543.0,0.10576435117466193
2035,29,025,6081.0,0.07354150541795666
2036,29,038,1742.0,0.09674552926802177
2037,29,023,3123.0,0.11870462579345471
2038,29,020,1020.0,0.10814249363867684
2039,29,017,1088.0,0.09385783298826778
2040,29,016,1099.0,0.146455223880597
2041,29,001,1380.0,0.12102078400420942
2042,29,043,4075.0,0.09646797026655934
2043,29,002,1926.0,0.12035243391864026
2044,29,052,786.0,0.1221255438160348
2045,29,050,1339.0,0.11385086302185188
2046,29,055,449.0,0.14592135196620085
2047,29,005,10727.0,0.132883245586869
2048,29,006,5269.0,0.1029664660361135
2049,29,029,1574.0,0.11809723889555822
2050,29,051,583.0,0.1424731182795699
2051,29,018,4128.0,0.1070012182793748
2052,29,031,3389.0,0.09604920077088766
2053,29,032,1720.0,0.12683430425484846
2054,29,059,695.0,0.08967741935483871
2055,29,009,707.0,0.11926450742240216
2056,29,056,914.0,0.11493963782696177
2057,29,014,1892.0,0.12455562870309414
2058,29,040,1442.0,0.1360249033110084
2059,29,024,3768.0,0.13287724371407414
2060,29,053,839.0,0.10913111342351717
2061,29,008,1513.0,0.09326840093699913
2062,29,037,1136.0,0.12338438144889757
2063,29,057,608.0,0.13114754098360656
2064,29,045,603.0,0.09708581548864917
2065,29,039,2386.0,0.09317764673722029
2066,29,035,630.0,0.10009532888465204
2067,29,033,12810.0,0.1282333626972051
2068,29,034,4810.0,0.10585853250583212
2069,29,047,337.0,0.0953593661573288
2070,29,042,1806.0,0.12720997393815595
2071,29,021,2358.0,0.12619073102857756
2072,29,048,142.0,0.007459550325698676
2073,29,004,2130.0,0.11760808348517475
2074,29,046,437.0,0.08826499697030903
2075,29,012,1190.0,0.1263806287170773
2076,29,054,743.0,0.13060291791175954
2077,29,019,2113.0,0.09486396695699022
2078,29,007,1576.0,0.09093007154396492
2079,29,060,520.0,0.09553555024802499
2080,29,015,4917.0,0.12617397998460353
2081,29,011,581.0,0.12218717139852786
2082,29,010,8629.0,0.11785836235744042
2083,29,058,1174.0,0.12406213674310472
2084,29,026,2434.0,0.10092884392104827
2085,29,036,2825.0,0.125393936703804
2086,29,044,5158.0,0.11282455104228187
2087,29,027,1657.0,0.12771697240635116
2088,29,003,801.0,0.11302384647946945
2089,29,049,776.0,0.1318830727396329
2090,29,028,2384.0,0.09438967414974067
2091,29,022,588.0,0.0914179104477612
2092,29,013,9245.0,0.09360698230124337
2093,30,080,2543.0,0.10993429016081618
2094,30,162,820.0,0.1271712158808933
2095,30,153,1181.0,0.20379637618636756
2096,30,097,4058.0,0.2122051979291952
2097,30,081,2709.0,0.09924894669353361
2098,30,082,1919.0,0.12121786368517466
2099,30,083,9453.0,0.1859509009363443
2100,30,167,2478.0,0.16950543812846297
2101,30,010,6456.0,0.10050751938225862
2102,30,169,3844.0,0.16927209476419042
2103,30,185,493.0,0.08886085075702956
2104,30,209,1556.0,0.10342993884605159
2105,30,187,541.0,0.08861588861588862
2106,30,108,23296.0,0.16091064817373046
2107,30,173,7435.0,0.13632946440031538
2108,30,084,1077.0,0.19321851453175456
2109,30,085,8862.0,0.11975028376844495
2110,30,086,4049.0,0.08652818737444971
2111,30,088,912.0,0.18045112781954886
2112,30,089,6395.0,0.16537795133052316
2113,30,090,1727.0,0.1551383399209486
2114,30,091,3967.0,0.1390758659374562
2115,30,092,4715.0,0.11899654241223531
2116,30,188,2209.0,0.12830342103734682
2117,30,094,5816.0,0.15158860479057523
2118,30,208,4624.0,0.19780971937029432
2119,30,011,9489.0,0.16637152625580784
2120,30,012,1551.0,0.19717772692601068
2121,30,015,6438.0,0.19025384910901622
2122,30,016,4323.0,0.15072170699393347
2123,30,017,875.0,0.1858143979613506
2124,30,117,3308.0,0.13914945526437555
2125,30,113,573.0,0.12418725617685306
2126,30,114,2055.0,0.20286278381046396
2127,30,115,5429.0,0.14549498847617517
2128,30,163,672.0,0.13333333333333333
2129,30,019,573.0,0.08293530178028659
2130,30,042,1064.0,0.1852690231586279
2131,30,043,2428.0,0.12215737572952304
2132,30,044,28838.0,0.1408648844036518
2133,30,047,5052.0,0.0849489667232769
2134,30,049,3102.0,0.14068027210884354
2135,30,052,1623.0,0.13674277529699216
2136,30,099,1915.0,0.10449064222185846
2137,30,100,3855.0,0.16117568358558407
2138,30,101,3841.0,0.09932764416860615
2139,30,103,1385.0,0.10821157902961169
2140,30,189,23364.0,0.1511254851228978
2141,30,190,556.0,0.2462356067316209
2142,30,191,5668.0,0.18832441771605143
2143,30,192,3625.0,0.17941991684814887
2144,30,105,9513.0,0.09992437133673662
2145,30,184,724.0,0.09126433883776629
2146,30,172,2988.0,0.14996235884567127
2147,30,171,611.0,0.10959641255605382
2148,30,170,1193.0,0.1102180339985218
2149,30,207,6739.0,0.14982880519365022
2150,30,135,2021.0,0.08376507647034442
2151,30,134,3726.0,0.15825688073394495
2152,30,137,552.0,0.08750792644261256
2153,30,196,2957.0,0.16517707518712993
2154,30,197,2181.0,0.19464524765729585
2155,30,198,1130.0,0.16647024160282853
2156,30,139,1241.0,0.20257917074763304
2157,30,186,1037.0,0.1440878143670974
2158,30,200,1822.0,0.1448215563150783
2159,30,201,5228.0,0.11610553433419206
2160,30,202,1785.0,0.12189292543021032
2161,30,204,6925.0,0.1570152367132233
2162,30,194,957.0,0.07660902977905859
2163,30,195,531.0,0.09
2164,30,021,3744.0,0.1595839904522399
2165,30,020,976.0,0.08430508767383606
2166,30,199,1031.0,0.08664593663333053
2167,30,206,4184.0,0.14324352083262007
2168,30,122,2031.0,0.11251454213062988
2169,30,210,3254.0,0.10533812437279466
2170,30,211,4976.0,0.16394846957266646
2171,30,212,1814.0,0.13887612922982698
2172,30,028,27380.0,0.18941542718782428
2173,30,203,2238.0,0.1540897824290829
2174,30,205,3110.0,0.16029275332439955
2175,30,027,3024.0,0.18759305210918115
2176,30,026,2927.0,0.11260724041087986
2177,30,025,2837.0,0.10423632288643127
2178,30,018,188.0,0.09504550050556117
2179,30,009,5376.0,0.1907465228498439
2180,30,024,1781.0,0.10803760994843797
2181,30,004,7957.0,0.1906233529778161
2182,30,023,6772.0,0.13769825132167549
2183,30,030,6632.0,0.1585275487032389
2184,30,168,1453.0,0.08890656550204981
2185,30,166,1374.0,0.14609250398724083
2186,30,165,1053.0,0.11798319327731092
2187,30,164,2552.0,0.1504983192781742
2188,30,126,5631.0,0.16838107768674124
2189,30,050,2541.0,0.15557460356333802
2190,30,046,2164.0,0.1338529102492732
2191,30,121,4262.0,0.18729126384250308
2192,30,128,7045.0,0.09098305610083686
2193,30,106,533.0,0.11010121875645527
2194,30,145,1904.0,0.11487872571497526
2195,30,146,376.0,0.09579617834394905
2196,30,147,1827.0,0.07433477093335503
2197,30,148,4364.0,0.15513686455741202
2198,30,149,3045.0,0.08855605641995055
2199,30,150,1932.0,0.1661078153211246
2200,30,104,1792.0,0.10458737014123964
2201,30,102,13786.0,0.12666066408188015
2202,30,008,1122.0,0.1085316308763784
2203,30,071,6637.0,0.11076435246995994
2204,30,112,3083.0,0.13501204291657543
2205,30,032,6779.0,0.13708519544599704
2206,30,111,2296.0,0.1392105741829867
2207,30,110,1100.0,0.09072164948453608
2208,30,007,1065.0,0.16289385133068215
2209,30,033,3684.0,0.150853773391753
2210,30,006,2263.0,0.09796536796536796
2211,30,041,294.0,0.12484076433121019
2212,30,051,3255.0,0.14093349497748528
2213,30,045,9836.0,0.17969563549335915
2214,30,014,6059.0,0.12903844106058993
2215,30,013,4984.0,0.18567224229780577
2216,30,005,988.0,0.18808300019036742
2217,30,127,1664.0,0.058885979191733315
2218,30,069,4688.0,0.19464396927548266
2219,30,002,398.0,0.11566405114792211
2220,30,029,1204.0,0.08787679731406467
2221,30,034,4946.0,0.19775298868497862
2222,30,035,2186.0,0.19579041648007164
2223,30,036,1054.0,0.09566164458159375
2224,30,037,984.0,0.12035225048923678
2225,30,038,13596.0,0.1447753724270852
2226,30,039,42412.0,0.1365055455780211
2227,30,040,7493.0,0.13619674276574087
2228,30,064,546.0,0.13622754491017963
2229,30,065,10318.0,0.12069389044204518
2230,30,066,3936.0,0.1467014535967201
2231,30,067,1445.0,0.07534282287919078
2232,30,068,9041.0,0.13621707949135178
2233,30,070,2477.0,0.13554035567715458
2234,30,059,2938.0,0.12978178284300734
2235,30,072,2813.0,0.12906037805101853
2236,30,073,6482.0,0.15555555555555556
2237,30,048,15815.0,0.12081464901491945
2238,30,120,1111.0,0.10741564343033937
2239,30,074,941.0,0.12902783491018785
2240,30,075,3308.0,0.20018154311649017
2241,30,022,2268.0,0.10012802966756434
2242,30,098,297.0,0.09002728099424068
2243,30,001,1006.0,0.10370064941758582
2244,30,107,282.0,0.09611451942740286
2245,30,078,2647.0,0.21382987317230795
2246,30,109,10290.0,0.15647572269278143
2247,30,079,1301.0,0.11425309563537367
2248,30,116,2208.0,0.1296763963117402
2249,30,131,32363.0,0.17081976385142802
2250,30,031,2130.0,0.11277001270648031
2251,30,136,777.0,0.09313196691837468
2252,30,138,7242.0,0.17327431510946287
2253,30,140,243.0,0.07753669432035737
2254,30,141,22057.0,0.13579555249094982
2255,30,142,4929.0,0.15105267996690264
2256,30,143,9494.0,0.1663133923097136
2257,30,144,4239.0,0.13083333333333333
2258,30,151,5062.0,0.23112044562140444
2259,30,183,7498.0,0.1221630252374668
2260,30,124,25074.0,0.15680070039397162
2261,30,003,11095.0,0.13728886964053702
2262,30,152,2453.0,0.21217887725975262
2263,30,182,1791.0,0.09108014646053703
2264,30,181,6873.0,0.1818494509855801
2265,30,180,1727.0,0.15844036697247707
2266,30,178,2685.0,0.20817180958288106
2267,30,175,13168.0,0.14200979229126676
2268,30,125,3904.0,0.12240546811312472
2269,30,193,87893.0,0.14474917203137636
2270,30,179,563.0,0.13141923436041084
2271,30,093,2205.0,0.13295146216460657
2272,30,053,3777.0,0.13453250222617988
2273,30,054,2382.0,0.20783526742867114
2274,30,055,2652.0,0.19605233976491462
2275,30,177,948.0,0.08112965340179717
2276,30,056,1230.0,0.18608169440242056
2277,30,057,1504.0,0.10834954254016281
2278,30,058,11863.0,0.22026439897508263
2279,30,129,3549.0,0.19658782473827066
2280,30,119,992.0,0.17554415147761457
2281,30,087,71195.0,0.14573281941166477
2282,30,060,2436.0,0.14960388134864583
2283,30,154,2656.0,0.22149945792677841
2284,30,061,9602.0,0.11842624568327578
2285,30,062,2153.0,0.1033158980757234
2286,30,063,2904.0,0.21738154053447115
2287,30,118,23353.0,0.1895812699907454
2288,30,155,15427.0,0.1543332766434238
2289,30,156,573.0,0.09485184572090713
2290,30,123,14475.0,0.1504912408379685
2291,30,157,3458.0,0.1716554976420948
2292,30,158,4209.0,0.1714390452527392
2293,30,159,1819.0,0.06127467493094388
2294,30,160,16710.0,0.15577514682576676
2295,30,130,6219.0,0.15813563200854375
2296,30,096,332.0,0.2151652624756967
2297,30,095,2841.0,0.18865794541470218
2298,30,132,1819.0,0.08960591133004926
2299,30,133,7409.0,0.12794211607867517
2300,30,161,6438.0,0.1871076493838642
2301,30,076,1971.0,0.14734245346490243
2302,30,176,711.0,0.15838716863443975
2303,30,174,15086.0,0.15780004602414174
2304,30,077,5730.0,0.13385661223631648
2305,31,068,613.0,0.1912039925140362
2306,31,066,481.0,0.11398104265402843
2307,31,029,1060.0,0.16987179487179488
2308,31,001,838.0,0.12793893129770992
2309,31,003,1124.0,0.09149369149369149
2310,31,004,951.0,0.15351089588377723
2311,31,005,335.0,0.15459160129210892
2312,31,081,451.0,0.13442622950819672
2313,31,064,260.0,0.15285126396237508
2314,31,058,3198.0,0.12321800107883178
2315,31,055,779.0,0.11002824858757063
2316,31,007,920.0,0.12283044058744993
2317,31,049,321.0,0.08095838587641867
2318,31,009,850.0,0.1903269144648455
2319,31,024,459.0,0.14149198520345252
2320,31,106,389.0,0.17562076749435665
2321,31,022,449.0,0.10291084116433646
2322,31,041,9451.0,0.06658494141849668
2323,31,038,3582.0,0.1019438199049435
2324,31,030,547.0,0.13623910336239103
2325,31,021,884.0,0.09398256432064639
2326,31,018,486.0,0.14357459379615953
2327,31,017,598.0,0.127614169867691
2328,31,011,780.0,0.09297890094170938
2329,31,008,701.0,0.17751329450493797
2330,31,102,8745.0,0.10232857477182307
2331,31,101,6038.0,0.08732121422476752
2332,31,010,317.0,0.11506352087114338
2333,31,012,756.0,0.20235546038543897
2334,31,013,1982.0,0.1188890888369024
2335,31,071,252.0,0.129297075423294
2336,31,069,1172.0,0.13070146091223375
2337,31,067,1236.0,0.12294837361981498
2338,31,015,621.0,0.11169064748201439
2339,31,016,289.0,0.09310567010309279
2340,31,023,677.0,0.13921447666049763
2341,31,050,139794.0,0.1404782696514723
2342,31,065,282.0,0.13314447592067988
2343,31,061,496.0,0.12481127327629592
2344,31,092,751.0,0.0952079107505071
2345,31,093,2552.0,0.13854505971769815
2346,31,059,8680.0,0.131499212216701
2347,31,094,544.0,0.09992652461425422
2348,31,057,1209.0,0.15567859902137524
2349,31,056,3499.0,0.103355585750576
2350,31,006,1341.0,0.14641336390435636
2351,31,025,675.0,0.11244377811094453
2352,31,026,638.0,0.17614577581446714
2353,31,027,1474.0,0.17663271420011983
2354,31,031,536.0,0.19020581973030518
2355,31,033,2567.0,0.12077158315690426
2356,31,002,1769.0,0.10547340806105414
2357,31,028,381.0,0.1297683923705722
2358,31,019,3099.0,0.07959623979041455
2359,31,075,765.0,0.11053315994798439
2360,31,034,868.0,0.13325145839729813
2361,31,035,908.0,0.14223057644110276
2362,31,062,591.0,0.11910519951632406
2363,31,036,917.0,0.11334981458590852
2364,31,042,826.0,0.14874842427516657
2365,31,098,1665.0,0.10849732829401798
2366,31,076,2140.0,0.11929316015385473
2367,31,089,4811.0,0.11880479071490307
2368,31,084,1120.0,0.15915873241438114
2369,31,079,4867.0,0.10800674626070747
2370,31,037,694.0,0.1321904761904762
2371,31,039,482.0,0.11514572384137602
2372,31,020,567.0,0.12608405603735823
2373,31,043,303.0,0.08898678414096917
2374,31,044,817.0,0.10849933598937583
2375,31,045,391.0,0.1460590212924916
2376,31,046,425.0,0.12894417475728157
2377,31,047,748.0,0.12533512064343164
2378,31,048,2715.0,0.11316743778917093
2379,31,051,511.0,0.1489795918367347
2380,31,052,5088.0,0.13458893238810707
2381,31,053,1797.0,0.1331702979101823
2382,31,054,434.0,0.1451505016722408
2383,31,060,168.0,0.1721311475409836
2384,31,063,608.0,0.10797371692416978
2385,31,070,672.0,0.16922689498866783
2386,31,072,398.0,0.2143241787829833
2387,31,073,333.0,0.05688418175606423
2388,31,032,1912.0,0.1139519637642291
2389,31,074,653.0,0.1730259671436142
2390,31,077,389.0,0.14498695490122995
2391,31,078,656.0,0.17507339204697092
2392,31,080,1128.0,0.10235934664246824
2393,31,082,714.0,0.20330296127562641
2394,31,083,283.0,0.14778067885117493
2395,31,014,204.0,0.11901983663943991
2396,31,086,403.0,0.18893577121425223
2397,31,087,580.0,0.1061493411420205
2398,31,088,352.0,0.18362023995826812
2399,31,090,777.0,0.10355857656937226
2400,31,040,3805.0,0.13325161968131677
2401,31,085,1829.0,0.10965227817745804
2402,31,104,1775.0,0.10856269113149847
2403,31,091,1326.0,0.10440944881889763
2404,31,096,9539.0,0.11824424831416104
2405,31,099,458.0,0.1092817943211644
2406,31,095,820.0,0.14411247803163443
2407,31,097,592.0,0.16069489685124863
2408,31,103,436.0,0.12634019124891335
2409,31,105,399.0,0.12116610993015488
2410,31,100,497.0,0.1227463571252161
2411,32,010,25529.0,0.10613556616167495
2412,32,026,2658.0,0.1495442781591088
2413,32,005,3864.0,0.08444240477283158
2414,32,020,9957.0,0.16619929894842264
2415,32,013,779.0,0.11724864539434075
2416,32,009,1755.0,0.17400356930398572
2417,32,018,952.0,0.20936881460303497
2418,32,022,2723.0,0.13788039900754467
2419,32,023,2307.0,0.18831115827279407
2420,32,019,3810.0,0.1506166982922201
2421,32,017,17359.0,0.08198262019457826
2422,32,015,427.0,0.27042431918936033
2423,32,014,3137.0,0.15536625229062453
2424,32,041,526.0,0.20964527700278995
2425,32,042,8051.0,0.1264588078221943
2426,32,043,276.0,0.2021978021978022
2427,32,044,2398.0,0.14456233421750664
2428,32,045,1490.0,0.17906501622401153
2429,32,046,1634.0,0.2517719568567026
2430,32,030,532.0,0.21749795584627965
2431,32,032,1494.0,0.11312182933292951
2432,32,056,18847.0,0.12597672568796914
2433,32,047,950.0,0.1773711725168036
2434,32,048,3714.0,0.1360339901838693
2435,32,049,5809.0,0.17895320538492346
2436,32,050,1062.0,0.10334760607240172
2437,32,051,4278.0,0.123559483580279
2438,32,058,530.0,0.19154318756776292
2439,32,008,1542.0,0.11451061933759096
2440,32,007,1911.0,0.1577383408997111
2441,32,006,1262.0,0.1528770442156269
2442,32,004,697.0,0.15513020253728022
2443,32,003,544.0,0.23891084760649978
2444,32,054,2126.0,0.10932839658541603
2445,32,055,5638.0,0.17865517459915076
2446,32,053,1626.0,0.12310720775287705
2447,32,001,1100.0,0.1757188498402556
2448,32,002,776.0,0.15702144880615135
2449,32,039,8177.0,0.12670643836677772
2450,32,038,8766.0,0.12134383521822788
2451,32,057,1785.0,0.0872647274505011
2452,32,040,2805.0,0.12841054751876946
2453,32,037,1807.0,0.10280480172953291
2454,32,036,4795.0,0.10862178325480247
2455,32,035,1859.0,0.1141611397690985
2456,32,016,2906.0,0.1235229108220692
2457,32,021,658.0,0.14736842105263157
2458,32,052,2129.0,0.10903969270166454
2459,32,025,1595.0,0.12097997572815535
2460,32,034,5261.0,0.18826265879405976
2461,32,012,1041.0,0.12744857982370225
2462,32,033,1032.0,0.22781456953642384
2463,32,031,1895.0,0.21824254289991937
2464,32,029,2606.0,0.10989752456458483
2465,32,028,457.0,0.1864545083639331
2466,32,011,666.0,0.1980963712076145
2467,32,027,365.0,0.133406432748538
2468,32,024,5104.0,0.09503062801392691
